DateKey,Date,FiscalYear,FiscalQuarter,Month,FullDate,MonthKey,LastModifiedOn
20200522,22-05-2020,FY2020,FY2020 Q4,2020 May,"2020 May, 22",202005,20-01-2024
20200523,23-05-2020,FY2020,FY2020 Q4,2020 May,"2020 May, 23",202005,20-01-2024
20200524,24-05-2020,FY2020,FY2020 Q4,2020 May,"2020 May, 24",202005,20-01-2024
20200525,25-05-2020,FY2020,FY2020 Q4,2020 May,"2020 May, 25",202005,20-01-2024
20200526,26-05-2020,FY2020,FY2020 Q4,2020 May,"2020 May, 26",202005,20-01-2024
20200527,27-05-2020,FY2020,FY2020 Q4,2020 May,"2020 May, 27",202005,20-01-2024
20200528,28-05-2020,FY2020,FY2020 Q4,2020 May,"2020 May, 28",202005,20-01-2024
20200529,29-05-2020,FY2020,FY2020 Q4,2020 May,"2020 May, 29",202005,20-01-2024
20200530,30-05-2020,FY2020,FY2020 Q4,2020 May,"2020 May, 30",202005,20-01-2024
20200531,31-05-2020,FY2020,FY2020 Q4,2020 May,"2020 May, 31",202005,20-01-2024
20200601,01-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 01",202006,20-01-2024
20200602,02-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 02",202006,20-01-2024
20200603,03-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 03",202006,20-01-2024
20200604,04-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 04",202006,20-01-2024
20200605,05-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 05",202006,20-01-2024
20200606,06-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 06",202006,20-01-2024
20200607,07-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 07",202006,20-01-2024
20200608,08-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 08",202006,20-01-2024
20200609,09-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 09",202006,20-01-2024
20200610,10-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 10",202006,20-01-2024
20200611,11-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 11",202006,20-01-2024
20200612,12-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 12",202006,20-01-2024
20200613,13-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 13",202006,20-01-2024
20200614,14-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 14",202006,20-01-2024
20200615,15-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 15",202006,20-01-2024
20200616,16-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 16",202006,20-01-2024
20200617,17-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 17",202006,20-01-2024
20200618,18-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 18",202006,20-01-2024
20200619,19-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 19",202006,20-01-2024
20200620,20-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 20",202006,20-01-2024
20200621,21-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 21",202006,20-01-2024
20200622,22-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 22",202006,20-01-2024
20200623,23-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 23",202006,20-01-2024
20200624,24-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 24",202006,20-01-2024
20200625,25-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 25",202006,20-01-2024
20200626,26-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 26",202006,20-01-2024
20200627,27-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 27",202006,20-01-2024
20200628,28-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 28",202006,20-01-2024
20200629,29-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 29",202006,20-01-2024
20200630,30-06-2020,FY2020,FY2020 Q4,2020 Jun,"2020 Jun, 30",202006,20-01-2024
20200701,01-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 01",202007,20-01-2024
20200702,02-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 02",202007,20-01-2024
20200703,03-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 03",202007,20-01-2024
20200704,04-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 04",202007,20-01-2024
20200705,05-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 05",202007,20-01-2024
20200706,06-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 06",202007,20-01-2024
20200707,07-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 07",202007,20-01-2024
20200708,08-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 08",202007,20-01-2024
20200709,09-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 09",202007,20-01-2024
20200710,10-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 10",202007,20-01-2024
20200711,11-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 11",202007,20-01-2024
20200712,12-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 12",202007,20-01-2024
20200713,13-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 13",202007,20-01-2024
20200714,14-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 14",202007,20-01-2024
20200715,15-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 15",202007,20-01-2024
20200716,16-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 16",202007,20-01-2024
20200717,17-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 17",202007,20-01-2024
20200718,18-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 18",202007,20-01-2024
20200719,19-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 19",202007,20-01-2024
20200720,20-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 20",202007,20-01-2024
20200721,21-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 21",202007,20-01-2024
20200722,22-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 22",202007,20-01-2024
20200723,23-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 23",202007,20-01-2024
20200724,24-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 24",202007,20-01-2024
20200725,25-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 25",202007,20-01-2024
20200726,26-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 26",202007,20-01-2024
20200727,27-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 27",202007,20-01-2024
20200728,28-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 28",202007,20-01-2024
20200729,29-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 29",202007,20-01-2024
20200730,30-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 30",202007,20-01-2024
20200731,31-07-2020,FY2021,FY2021 Q1,2020 Jul,"2020 Jul, 31",202007,20-01-2024
20200801,01-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 01",202008,20-01-2024
20200802,02-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 02",202008,20-01-2024
20200803,03-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 03",202008,20-01-2024
20200804,04-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 04",202008,20-01-2024
20200805,05-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 05",202008,20-01-2024
20200806,06-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 06",202008,20-01-2024
20200807,07-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 07",202008,20-01-2024
20200808,08-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 08",202008,20-01-2024
20200809,09-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 09",202008,20-01-2024
20200810,10-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 10",202008,20-01-2024
20200811,11-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 11",202008,20-01-2024
20200812,12-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 12",202008,20-01-2024
20200813,13-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 13",202008,20-01-2024
20200814,14-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 14",202008,20-01-2024
20200815,15-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 15",202008,20-01-2024
20200816,16-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 16",202008,20-01-2024
20200817,17-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 17",202008,20-01-2024
20200818,18-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 18",202008,20-01-2024
20200819,19-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 19",202008,20-01-2024
20200820,20-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 20",202008,20-01-2024
20200821,21-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 21",202008,20-01-2024
20200822,22-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 22",202008,20-01-2024
20200823,23-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 23",202008,20-01-2024
20200824,24-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 24",202008,20-01-2024
20200825,25-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 25",202008,20-01-2024
20200826,26-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 26",202008,20-01-2024
20200827,27-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 27",202008,20-01-2024
20200828,28-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 28",202008,20-01-2024
20200829,29-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 29",202008,20-01-2024
20200830,30-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 30",202008,20-01-2024
20200831,31-08-2020,FY2021,FY2021 Q1,2020 Aug,"2020 Aug, 31",202008,20-01-2024
20200901,01-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 01",202009,20-01-2024
20200902,02-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 02",202009,20-01-2024
20200903,03-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 03",202009,20-01-2024
20200904,04-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 04",202009,20-01-2024
20200905,05-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 05",202009,20-01-2024
20200906,06-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 06",202009,20-01-2024
20200907,07-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 07",202009,20-01-2024
20200908,08-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 08",202009,20-01-2024
20200909,09-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 09",202009,20-01-2024
20200910,10-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 10",202009,20-01-2024
20200911,11-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 11",202009,20-01-2024
20200912,12-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 12",202009,20-01-2024
20200913,13-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 13",202009,20-01-2024
20200914,14-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 14",202009,20-01-2024
20200915,15-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 15",202009,20-01-2024
20200916,16-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 16",202009,20-01-2024
20200917,17-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 17",202009,20-01-2024
20200918,18-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 18",202009,20-01-2024
20200919,19-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 19",202009,20-01-2024
20200920,20-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 20",202009,20-01-2024
20200921,21-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 21",202009,20-01-2024
20200922,22-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 22",202009,20-01-2024
20200923,23-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 23",202009,20-01-2024
20200924,24-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 24",202009,20-01-2024
20200925,25-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 25",202009,20-01-2024
20200926,26-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 26",202009,20-01-2024
20200927,27-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 27",202009,20-01-2024
20200928,28-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 28",202009,20-01-2024
20200929,29-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 29",202009,20-01-2024
20200930,30-09-2020,FY2021,FY2021 Q1,2020 Sep,"2020 Sep, 30",202009,20-01-2024
20201001,01-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 01",202010,20-01-2024
20201002,02-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 02",202010,20-01-2024
20201003,03-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 03",202010,20-01-2024
20201004,04-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 04",202010,20-01-2024
20201005,05-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 05",202010,20-01-2024
20201006,06-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 06",202010,20-01-2024
20201007,07-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 07",202010,20-01-2024
20201008,08-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 08",202010,20-01-2024
20201009,09-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 09",202010,20-01-2024
20201010,10-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 10",202010,20-01-2024
20201011,11-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 11",202010,20-01-2024
20201012,12-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 12",202010,20-01-2024
20201013,13-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 13",202010,20-01-2024
20201014,14-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 14",202010,20-01-2024
20201015,15-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 15",202010,20-01-2024
20201016,16-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 16",202010,20-01-2024
20201017,17-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 17",202010,20-01-2024
20201018,18-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 18",202010,20-01-2024
20201019,19-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 19",202010,20-01-2024
20201020,20-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 20",202010,20-01-2024
20201021,21-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 21",202010,20-01-2024
20201022,22-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 22",202010,20-01-2024
20201023,23-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 23",202010,20-01-2024
20201024,24-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 24",202010,20-01-2024
20201025,25-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 25",202010,20-01-2024
20201026,26-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 26",202010,20-01-2024
20201027,27-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 27",202010,20-01-2024
20201028,28-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 28",202010,20-01-2024
20201029,29-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 29",202010,20-01-2024
20201030,30-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 30",202010,20-01-2024
20201031,31-10-2020,FY2021,FY2021 Q2,2020 Oct,"2020 Oct, 31",202010,20-01-2024
20201101,01-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 01",202011,20-01-2024
20201102,02-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 02",202011,20-01-2024
20201103,03-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 03",202011,20-01-2024
20201104,04-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 04",202011,20-01-2024
20201105,05-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 05",202011,20-01-2024
20201106,06-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 06",202011,20-01-2024
20201107,07-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 07",202011,20-01-2024
20201108,08-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 08",202011,20-01-2024
20201109,09-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 09",202011,20-01-2024
20201110,10-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 10",202011,20-01-2024
20201111,11-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 11",202011,20-01-2024
20201112,12-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 12",202011,20-01-2024
20201113,13-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 13",202011,20-01-2024
20201114,14-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 14",202011,20-01-2024
20201115,15-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 15",202011,20-01-2024
20201116,16-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 16",202011,20-01-2024
20201117,17-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 17",202011,20-01-2024
20201118,18-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 18",202011,20-01-2024
20201119,19-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 19",202011,20-01-2024
20201120,20-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 20",202011,20-01-2024
20201121,21-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 21",202011,20-01-2024
20201122,22-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 22",202011,20-01-2024
20201123,23-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 23",202011,20-01-2024
20201124,24-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 24",202011,20-01-2024
20201125,25-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 25",202011,20-01-2024
20201126,26-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 26",202011,20-01-2024
20201127,27-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 27",202011,20-01-2024
20201128,28-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 28",202011,20-01-2024
20201129,29-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 29",202011,20-01-2024
20201130,30-11-2020,FY2021,FY2021 Q2,2020 Nov,"2020 Nov, 30",202011,20-01-2024
20201201,01-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 01",202012,20-01-2024
20201202,02-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 02",202012,20-01-2024
20201203,03-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 03",202012,20-01-2024
20201204,04-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 04",202012,20-01-2024
20201205,05-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 05",202012,20-01-2024
20201206,06-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 06",202012,20-01-2024
20201207,07-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 07",202012,20-01-2024
20201208,08-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 08",202012,20-01-2024
20201209,09-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 09",202012,20-01-2024
20201210,10-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 10",202012,20-01-2024
20201211,11-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 11",202012,20-01-2024
20201212,12-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 12",202012,20-01-2024
20201213,13-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 13",202012,20-01-2024
20201214,14-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 14",202012,20-01-2024
20201215,15-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 15",202012,20-01-2024
20201216,16-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 16",202012,20-01-2024
20201217,17-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 17",202012,20-01-2024
20201218,18-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 18",202012,20-01-2024
20201219,19-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 19",202012,20-01-2024
20201220,20-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 20",202012,20-01-2024
20201221,21-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 21",202012,20-01-2024
20201222,22-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 22",202012,20-01-2024
20201223,23-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 23",202012,20-01-2024
20201224,24-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 24",202012,20-01-2024
20201225,25-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 25",202012,20-01-2024
20201226,26-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 26",202012,20-01-2024
20201227,27-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 27",202012,20-01-2024
20201228,28-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 28",202012,20-01-2024
20201229,29-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 29",202012,20-01-2024
20201230,30-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 30",202012,20-01-2024
20201231,31-12-2020,FY2021,FY2021 Q2,2020 Dec,"2020 Dec, 31",202012,20-01-2024
20210101,01-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 01",202101,20-01-2024
20210102,02-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 02",202101,20-01-2024
20210103,03-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 03",202101,20-01-2024
20210104,04-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 04",202101,20-01-2024
20210105,05-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 05",202101,20-01-2024
20210106,06-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 06",202101,20-01-2024
20210107,07-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 07",202101,20-01-2024
20210108,08-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 08",202101,20-01-2024
20210109,09-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 09",202101,20-01-2024
20210110,10-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 10",202101,20-01-2024
20210111,11-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 11",202101,20-01-2024
20210112,12-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 12",202101,20-01-2024
20210113,13-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 13",202101,20-01-2024
20210114,14-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 14",202101,20-01-2024
20210115,15-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 15",202101,20-01-2024
20210116,16-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 16",202101,20-01-2024
20210117,17-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 17",202101,20-01-2024
20210118,18-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 18",202101,20-01-2024
20210119,19-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 19",202101,20-01-2024
20210120,20-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 20",202101,20-01-2024
20210121,21-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 21",202101,20-01-2024
20210122,22-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 22",202101,20-01-2024
20210123,23-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 23",202101,20-01-2024
20210124,24-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 24",202101,20-01-2024
20210125,25-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 25",202101,20-01-2024
20210126,26-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 26",202101,20-01-2024
20210127,27-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 27",202101,20-01-2024
20210128,28-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 28",202101,20-01-2024
20210129,29-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 29",202101,20-01-2024
20210130,30-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 30",202101,20-01-2024
20210131,31-01-2021,FY2021,FY2021 Q3,2021 Jan,"2021 Jan, 31",202101,20-01-2024
20210201,01-02-2021,FY2021,FY2021 Q3,2021 Feb,"2021 Feb, 01",202102,20-01-2024
20210202,02-02-2021,FY2021,FY2021 Q3,2021 Feb,"2021 Feb, 02",202102,20-01-2024
20210203,03-02-2021,FY2021,FY2021 Q3,2021 Feb,"2021 Feb, 03",202102,20-01-2024
20210204,04-02-2021,FY2021,FY2021 Q3,2021 Feb,"2021 Feb, 04",202102,20-01-2024
20210205,05-02-2021,FY2021,FY2021 Q3,2021 Feb,"2021 Feb, 05",202102,20-01-2024
20210206,06-02-2021,FY2021,FY2021 Q3,2021 Feb,"2021 Feb, 06",202102,20-01-2024
20210207,07-02-2021,FY2021,FY2021 Q3,2021 Feb,"2021 Feb, 07",202102,20-01-2024
20210208,08-02-2021,FY2021,FY2021 Q3,2021 Feb,"2021 Feb, 08",202102,20-01-2024
20210209,09-02-2021,FY2021,FY2021 Q3,2021 Feb,"2021 Feb, 09",202102,20-01-2024
